frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
4234,169.32,0.98,1,-0.049,0.26,0.11,-0.011,0.035,0.0,0.0,0.0,0.06,0.43,2.41,0.05,0.5,1.79,0.41,0.0,0.0,0.0,0.0,2.43,1.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2690313622452153,24.02998127340094,24.135036772294253
4235,169.36,0.98,1,-0.058,0.269,0.106,-0.01,0.036,0.0,0.0,0.0,0.01,0.49,2.35,0.12,0.56,1.78,0.27,0.02,0.08,0.0,0.0,2.35,1.55,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26054282540651796,24.716391322359158,24.029981273400946
4236,169.4,0.98,1,-0.056,0.309,0.105,-0.006,0.035,0.0,0.0,0.0,0.0,0.46,1.95,0.19,0.62,1.81,0.33,0.02,0.16,0.08,0.0,2.4,1.53,0.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1991468569053349,20.600970850908855,18.702406262296883
4237,169.44,0.98,1,-0.008,0.421,0.084,-0.018,0.041,0.14,0.0,0.0,0.0,0.38,1.65,0.23,0.82,1.9,0.47,0.02,0.16,0.08,0.0,2.43,1.39,1.45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16238710126346292,18.13973538947017,18.602419197513132
4238,169.48,0.98,1,-0.049,0.436,0.078,-0.01,0.022,0.17,0.0,0.0,0.0,0.32,1.59,0.21,0.88,1.9,0.68,0.0,0.16,0.08,0.0,2.48,1.31,2.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1639041958170792,19.8979898482234,19.8040399918804
4239,169.52,0.98,1,-0.014,0.389,0.067,-0.007,0.032,0.23,0.0,0.0,0.0,0.4,1.82,0.21,0.87,1.83,0.61,0.0,0.15,0.0,0.0,2.42,1.31,1.96,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1511796722807054,19.314502323383667,21.50209292138791
4240,169.56,0.98,1,-0.012,0.345,0.079,-0.002,0.034,0.12,0.0,0.0,0.0,0.55,2.26,0.22,0.75,1.72,0.5,0.0,0.24,0.0,0.0,2.35,1.43,1.56,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16334121050414585,18.66038584810092,19.512560057562922
4241,169.6,0.98,1,-0.036,0.352,0.093,-0.008,0.035,0.1,0.0,0.0,0.0,0.64,2.32,0.26,0.67,1.68,0.42,0.0,0.2,0.0,0.0,2.34,1.44,0.91,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16107907849213596,17.123667831396318,17.810109488714502
4242,169.64,0.98,1,-0.027,0.334,0.093,-0.002,0.034,0.03,0.0,0.0,0.0,0.69,2.42,0.25,0.62,1.72,0.44,0.0,0.24,0.0,0.0,2.32,1.34,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16004115485290626,18.227451824103163,17.707060738586787
4243,169.68,0.98,1,-0.037,0.307,0.1,0.002,0.032,0.0,0.0,0.0,0.0,0.65,2.4,0.24,0.57,1.7,0.38,0.0,0.22,0.0,0.0,2.32,1.23,0.42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18272356195439926,19.026297590440446,17.707060738586787
4244,169.72,0.98,1,-0.056,0.321,0.097,0.006,0.029,0.0,0.0,0.0,0.0,0.64,2.54,0.25,0.59,1.77,0.41,0.0,0.17,0.0,0.0,2.39,1.22,0.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17617958088510893,19.106543381784068,18.60430057809206
4245,169.76,0.98,1,-0.053,0.315,0.097,0.004,0.032,0.0,0.0,0.0,0.0,0.63,2.58,0.17,0.6,1.72,0.4,0.0,0.07,0.0,0.0,2.7,1.51,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1841896654741142,19.801010075246115,19.00236827345476
4246,169.8,0.98,1,-0.05,0.301,0.101,-0.003,0.038,0.0,0.0,0.0,0.0,0.7,2.52,0.13,0.71,1.75,0.48,0.0,0.0,0.0,0.0,2.86,1.72,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20089502688601527,19.5,20.60097085090885
4247,169.84,0.98,1,-0.041,0.298,0.102,-0.0,0.037,0.0,0.0,0.0,0.0,0.69,2.35,0.06,0.69,1.73,0.4,0.0,0.07,0.0,0.0,2.87,1.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20516924050810026,19.799999999999955,20.4009803685998
4248,169.88,0.98,1,-0.046,0.29,0.097,0.001,0.036,0.0,0.0,0.0,0.0,0.65,2.37,0.06,0.62,1.82,0.48,0.0,0.16,0.0,0.0,2.56,1.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20864856157869466,20.000249998437518,20.70096616102741
4249,169.92,0.98,1,-0.054,0.284,0.094,0.004,0.034,0.0,0.0,0.0,0.0,0.56,2.4,0.02,0.47,1.86,0.52,0.0,0.27,0.0,0.0,2.41,1.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2100059930108918,20.500243900988107,20.403921191771047
4250,169.96,0.98,1,-0.056,0.292,0.092,0.002,0.034,0.0,0.0,0.0,0.0,0.49,2.48,0.02,0.46,1.87,0.58,0.0,0.3,0.0,0.0,2.44,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2020334336198919,20.799999999999955,20.302216627747775
4251,170.0,0.98,1,-0.065,0.306,0.099,0.002,0.033,0.0,0.0,0.0,0.0,0.5,2.57,0.07,0.52,1.8,0.5,0.0,0.23,0.0,0.0,2.56,0.93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1935782383945341,21.30211257129226,19.709134937891157
4252,170.04,0.98,1,-0.051,0.31,0.106,0.004,0.032,0.0,0.0,0.0,0.0,0.55,2.78,0.16,0.52,1.74,0.51,0.01,0.2,0.0,0.0,2.77,1.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1895622003760578,21.500232556881798,19.91230775173997
4253,170.08,0.98,1,-0.052,0.311,0.118,0.003,0.03,0.0,0.0,0.0,0.0,0.55,2.79,0.18,0.63,1.67,0.47,0.1,0.15,0.0,0.0,2.8,1.44,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.19888468695497186,21.20023584774453,20.006249023742555
4254,170.12,0.98,1,-0.032,0.337,0.101,0.002,0.032,0.18,0.0,0.0,0.0,0.37,2.35,0.21,0.71,1.6,0.57,0.14,0.29,0.0,0.0,2.62,1.5,1.02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1829058032694305,18.72164522684887,17.910053042914285
4255,170.16,0.98,1,-0.003,0.449,0.102,-0.003,0.034,0.43,0.0,0.0,0.0,0.15,1.57,0.18,0.82,1.44,0.52,0.16,0.37,0.0,0.0,2.21,1.31,1.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1567971413131513,16.100931650062982,20.403921191771047
4256,170.2,0.98,1,-0.051,0.46,0.104,-0.002,0.032,0.55,0.0,0.0,0.0,0.0,1.25,0.22,0.8,1.25,0.62,0.15,0.62,0.0,0.0,1.75,1.22,2.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16251074317314995,16.1245154965971,19.00236827345476
4257,170.24,0.98,1,-0.063,0.405,0.08,0.003,0.035,0.37,0.0,0.0,0.0,0.04,1.74,0.26,0.8,1.08,0.43,0.12,0.68,0.0,0.0,1.52,1.3,1.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16384244505471077,17.763445611705,20.015993605114883
4258,170.28,0.98,1,-0.048,0.379,0.109,0.003,0.031,0.12,0.0,0.0,0.0,0.09,2.38,0.26,0.82,1.01,0.27,0.11,0.69,0.0,0.0,1.49,1.48,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18029984580904715,17.229045243425464,19.026297590440446
4259,170.32,0.98,1,-0.029,0.349,0.11,-0.002,0.033,0.0,0.0,0.0,0.0,0.12,2.69,0.17,0.79,1.01,0.08,0.12,0.58,0.0,0.0,1.62,1.57,0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17784831177005983,17.30462365958874,18.11767093199358
4260,170.36,0.98,1,-0.057,0.34,0.122,-0.003,0.033,0.02,0.0,0.0,0.0,0.11,2.46,0.1,0.71,1.02,0.07,0.12,0.51,0.0,0.0,1.72,1.49,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19202709171741253,18.20247235954505,17.704519197086192
4261,170.4,0.98,1,-0.047,0.325,0.121,0.002,0.033,0.06,0.0,0.0,0.0,0.14,2.53,0.11,0.65,1.04,0.05,0.17,0.55,0.0,0.0,1.74,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18990612010655344,19.606376513777256,18.402445489662373
4262,170.44,0.98,1,-0.044,0.339,0.119,0.004,0.033,0.09,0.0,0.0,0.0,0.16,2.58,0.2,0.61,1.06,0.03,0.18,0.69,0.0,0.0,1.64,1.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18353537557566846,18.706683297688066,18.80664776083199
4263,170.48,0.98,1,-0.055,0.346,0.123,0.0,0.034,0.15,0.0,0.0,0.0,0.16,2.78,0.25,0.6,1.05,0.07,0.3,0.84,0.0,0.0,1.57,1.55,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18760314889513358,19.10235587565066,19.512560057562922
4264,170.52,0.98,1,-0.034,0.365,0.12,0.001,0.034,0.1,0.0,0.0,0.0,0.09,2.57,0.27,0.54,1.05,0.16,0.36,0.95,0.0,0.0,1.45,1.44,0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17048795981606155,18.609674903124898,18.806647760831762
4265,170.56,0.98,1,-0.029,0.417,0.118,0.002,0.034,0.19,0.0,0.0,0.0,0.06,2.48,0.24,0.53,1.07,0.28,0.34,0.91,0.0,0.0,1.36,1.33,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17046748420754743,18.51323850653904,18.30983342360051
4266,170.6,0.98,1,-0.043,0.418,0.109,0.004,0.033,0.14,0.0,0.0,0.0,0.06,2.28,0.22,0.49,1.12,0.3,0.33,0.85,0.0,0.0,1.25,1.27,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1626737598108139,17.507141400011598,18.826576959182113
4267,170.64,0.98,1,-0.051,0.417,0.11,0.005,0.033,0.14,0.0,0.0,0.0,0.09,2.41,0.21,0.51,1.21,0.36,0.25,0.84,0.0,0.0,1.2,1.29,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.163790030360846,17.407182425654163,18.938056922503822
4268,170.68,0.98,1,-0.055,0.41,0.111,0.005,0.032,0.05,0.0,0.0,0.01,0.09,2.41,0.21,0.53,1.29,0.41,0.17,0.78,0.0,0.0,1.29,1.26,0.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17080873635816396,17.80112356004526,18.7096231923575
4269,170.72,0.98,1,-0.061,0.409,0.114,0.003,0.032,0.04,0.0,0.0,0.03,0.09,2.49,0.22,0.55,1.33,0.51,0.05,0.71,0.0,0.0,1.44,1.27,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17289220293047347,18.117670931993352,18.806647760831762
4270,170.76,0.98,1,-0.051,0.4,0.114,0.002,0.032,0.09,0.0,0.0,0.1,0.08,2.48,0.22,0.62,1.41,0.6,0.0,0.56,0.0,0.0,1.56,1.22,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17732599544785044,18.109942020889978,19.22602402994446
4271,170.8,0.98,1,-0.045,0.396,0.114,0.002,0.032,0.09,0.0,0.0,0.11,0.17,2.44,0.16,0.71,1.57,0.7,0.0,0.46,0.0,0.0,1.64,1.18,0.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18237066643551847,18.10994202088998,19.12616009553421
4272,170.84,0.98,1,-0.043,0.389,0.119,0.002,0.031,0.14,0.0,0.0,0.1,0.21,2.41,0.11,0.82,1.72,0.84,0.0,0.4,0.0,0.0,1.68,1.08,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18152623756644254,18.517289218457435,19.021303845951252
4273,170.88,0.98,1,-0.044,0.408,0.124,0.004,0.03,0.13,0.0,0.0,0.02,0.28,2.46,0.06,0.82,1.81,0.92,0.0,0.38,0.03,0.0,1.69,1.05,0.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.183726318949779,18.60430057809206,18.921416437465865
4274,170.92,0.98,1,-0.05,0.396,0.116,0.004,0.032,0.11,0.0,0.0,0.0,0.3,2.53,0.08,0.8,1.83,0.93,0.0,0.45,0.07,0.0,1.68,1.0,0.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1789260865678045,18.00444389588304,19.516403357176237
4275,170.96,0.98,1,-0.053,0.396,0.117,0.005,0.03,0.05,0.0,0.0,0.0,0.44,2.49,0.04,0.82,1.87,0.86,0.0,0.5,0.07,0.0,1.76,0.93,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1786247813918328,18.206866836443698,19.720547659737868
4276,171.0,0.98,1,-0.043,0.403,0.121,0.004,0.03,0.01,0.0,0.0,0.0,0.59,2.4,0.03,0.86,1.94,0.81,0.0,0.54,0.04,0.0,1.92,0.89,0.47,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18049306705831486,18.701069488133605,19.512560057562926
4277,171.04,0.98,1,-0.028,0.396,0.123,0.005,0.027,0.03,0.0,0.0,0.0,0.72,2.31,0.01,0.96,2.0,0.77,0.0,0.44,0.07,0.0,2.05,0.96,0.43,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17560952160483054,18.402445489662373,20.015993605114883
4278,171.08,0.98,1,-0.035,0.395,0.121,0.005,0.03,0.05,0.0,0.0,0.0,0.74,2.26,0.01,1.0,2.02,0.85,0.0,0.41,0.12,0.0,2.16,1.01,0.52,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17661077386541607,18.804254837669234,20.10895322984258
4279,171.12,0.98,1,-0.033,0.401,0.123,0.004,0.03,0.06,0.0,0.0,0.0,0.72,2.28,0.0,1.0,1.96,0.84,0.0,0.37,0.12,0.0,2.25,1.07,0.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17584382353333883,19.00947132352712,19.806312125178636
4280,171.16,0.98,1,-0.03,0.391,0.117,0.004,0.03,0.03,0.0,0.0,0.0,0.71,2.29,0.0,0.99,1.96,0.93,0.0,0.44,0.14,0.0,2.3,1.07,0.62,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17948138473065556,19.212756179163925,20.008997975910738
4281,171.2,0.98,1,-0.028,0.371,0.118,0.003,0.032,0.02,0.0,0.0,0.0,0.72,2.24,0.02,0.98,1.97,0.91,0.0,0.44,0.11,0.0,2.35,1.23,0.52,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17160178268282217,19.42086506827138,19.904019694523885
4282,171.24,0.98,1,-0.023,0.37,0.124,0.001,0.03,0.03,0.0,0.0,0.0,0.74,2.21,0.09,0.93,1.99,0.98,0.0,0.44,0.12,0.0,2.38,1.28,0.47,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1837901449899934,18.602419197513132,19.5
4283,171.28,0.98,1,-0.024,0.363,0.121,0.003,0.029,0.05,0.0,0.0,0.0,0.76,2.21,0.18,0.88,1.98,0.98,0.0,0.42,0.1,0.0,2.41,1.34,0.41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1821556553615999,18.804254837669234,19.5
4284,171.32,0.98,1,-0.025,0.363,0.124,0.003,0.029,0.05,0.0,0.0,0.0,0.79,2.36,0.21,0.89,1.97,0.96,0.0,0.43,0.15,0.0,2.38,1.34,0.33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.18396005061281245,18.601075237738414,19.701015202268177
4285,171.36,0.98,1,-0.021,0.365,0.125,0.004,0.03,0.02,0.0,0.0,0.0,0.79,2.37,0.2,0.89,1.98,0.95,0.0,0.45,0.23,0.0,2.31,1.23,0.37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1789949709444672,19.209372712298364,19.50230755577401
4286,171.4,0.98,1,-0.031,0.374,0.125,0.004,0.029,0.0,0.0,0.0,0.0,0.76,2.51,0.12,0.91,2.0,0.97,0.0,0.51,0.27,0.0,2.19,1.12,0.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1783146878971482,19.116746585127828,19.709134937890926
4287,171.44,0.98,1,-0.035,0.374,0.133,0.006,0.03,0.0,0.0,0.0,0.0,0.72,2.7,0.07,0.87,2.02,0.99,0.0,0.56,0.25,0.0,2.11,1.02,0.27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1903029097654974,18.80664776083199,21.000238093888363
4288,171.48,0.98,1,-0.042,0.368,0.132,0.007,0.031,0.0,0.0,0.0,0.0,0.67,2.76,0.01,0.86,2.01,0.96,0.0,0.6,0.16,0.0,2.05,0.99,0.14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1856947306884824,19.70025380547169,20.400980368600028
4289,171.52,0.98,1,-0.035,0.335,0.13,0.008,0.031,0.0,0.0,0.0,0.0,0.6,2.76,0.0,0.81,2.0,0.79,0.0,0.62,0.1,0.0,2.02,1.01,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1876530854295745,19.00421005987884,21.50209292138791
4290,171.56,0.98,1,-0.039,0.304,0.141,0.005,0.03,0.0,0.0,0.0,0.0,0.58,2.64,0.0,0.8,1.97,0.75,0.0,0.68,0.05,0.0,1.95,1.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23390370297250596,21.200235847744757,21.100947846009102
4291,171.6,0.98,1,-0.062,0.315,0.132,0.0,0.032,0.0,0.0,0.0,0.0,0.56,2.65,0.0,0.78,1.95,0.67,0.0,0.62,0.21,0.0,1.95,1.14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21689351822032615,23.131147831441613,24.624581214712983
4292,171.64,0.98,1,-0.033,0.311,0.14,0.004,0.029,0.0,0.0,0.0,0.0,0.57,2.67,0.0,0.73,1.93,0.7,0.0,0.59,0.2,0.0,2.02,1.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24067911465018071,22.722015755649895,22.910696191953754
4293,171.68,0.98,1,-0.044,0.314,0.134,0.004,0.031,0.0,0.0,0.0,0.0,0.49,2.6,0.0,0.66,1.9,0.61,0.0,0.52,0.25,0.0,2.07,1.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22411818505524328,22.831557108528486,24.22498710009981
4294,171.72,0.98,1,-0.05,0.318,0.146,-0.001,0.03,0.0,0.0,0.0,0.0,0.45,2.53,0.0,0.69,1.88,0.65,0.03,0.56,0.17,0.0,2.1,1.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24799422898301743,23.354871012274888,23.621176939348437
4295,171.76,0.98,1,-0.061,0.322,0.135,-0.0,0.032,0.0,0.0,0.0,0.0,0.38,2.41,0.0,0.69,1.84,0.65,0.09,0.52,0.2,0.0,2.1,0.95,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22665834764396886,23.336237914453942,24.824383174612773
4296,171.8,0.98,1,-0.046,0.31,0.14,-0.002,0.031,0.0,0.0,0.0,0.0,0.42,2.36,0.0,0.73,1.82,0.7,0.17,0.5,0.25,0.0,2.16,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25549378373883047,23.34202219174675,23.71708245126289
4297,171.84,0.98,1,-0.059,0.321,0.136,0.001,0.031,0.0,0.0,0.0,0.0,0.39,2.43,0.07,0.72,1.75,0.72,0.14,0.5,0.18,0.0,2.16,0.97,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21821065643387946,23.525730594393877,24.13503677229448
4298,171.88,0.98,1,-0.061,0.357,0.122,0.002,0.033,0.07,0.0,0.0,0.0,0.35,1.89,0.09,0.84,1.8,0.91,0.1,0.52,0.11,0.0,2.13,0.92,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19872490343272986,19.158809983921145,18.538878067455965
4299,171.92,0.98,1,-0.036,0.463,0.121,-0.008,0.036,0.08,0.0,0.0,0.0,0.33,1.62,0.09,0.86,1.8,1.07,0.01,0.52,0.02,0.0,2.16,0.9,1.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1629313387117315,16.112417571550207,20.5
