frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
7470,298.76,0.98,1,-0.046,0.298,0.105,-0.028,-0.041,0.33,0.48,0.0,0.12,0.0,1.73,0.0,0.22,0.34,0.29,0.5,0.55,0.0,0.0,0.3,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2553102146213067,18.24636950190371,21.91118435867865
7471,298.8,0.98,1,-0.044,0.294,0.106,-0.034,-0.039,0.25,0.21,0.0,0.06,0.0,1.61,0.0,0.13,0.29,0.19,0.52,0.59,0.0,0.03,0.23,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27033145090991495,17.740631330367062,21.514878572745886
7472,298.84,0.98,1,-0.051,0.293,0.108,-0.034,-0.042,0.21,0.13,0.0,0.05,0.0,1.43,0.0,0.05,0.28,0.12,0.5,0.76,0.0,0.09,0.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2637750294719619,17.840403582878906,22.21103329428872
7473,298.88,0.98,1,-0.051,0.304,0.111,-0.032,-0.044,0.07,0.0,0.0,0.01,0.0,1.54,0.0,0.05,0.28,0.09,0.5,0.77,0.0,0.14,0.08,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24910974464792496,17.634341496069446,21.903652663425888
7474,298.92,0.98,1,-0.046,0.303,0.108,-0.036,-0.043,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.15,0.3,0.12,0.53,0.76,0.0,0.11,0.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24173576119275855,17.428711943227338,21.302112571292035
7475,298.96,0.98,1,-0.051,0.297,0.105,-0.039,-0.042,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.24,0.39,0.18,0.43,0.66,0.0,0.05,0.17,0.64,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24367399510373802,17.318487231857127,21.60208323287354
7476,299.0,0.98,1,-0.034,0.326,0.099,-0.044,-0.04,0.23,0.04,0.0,0.0,0.0,1.57,0.0,0.37,0.51,0.26,0.32,0.57,0.0,0.0,0.43,0.6,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402676829317933,20.120139164528567,20.1121853611189
7477,299.04,0.98,1,0.052,0.435,0.085,-0.059,-0.031,0.53,0.06,0.0,0.0,0.0,1.34,0.0,0.51,0.63,0.39,0.33,0.45,0.0,0.0,0.68,0.66,1.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18883094950685506,16.75052237991405,20.75427666771339
7478,299.08,0.98,1,0.015,0.459,0.099,-0.064,-0.034,0.75,0.16,0.0,0.0,0.0,1.02,0.0,0.59,0.68,0.45,0.3,0.32,0.0,0.0,0.9,0.68,1.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18088554056716,18.388311504866294,20.080836635957173
7479,299.12,0.98,1,0.035,0.432,0.081,-0.058,-0.031,0.67,0.12,0.0,0.0,0.0,1.27,0.0,0.55,0.65,0.42,0.22,0.3,0.0,0.0,0.95,0.83,1.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17278566374388912,17.67257762749953,19.825236442473976
7480,299.16,0.98,1,0.049,0.373,0.073,-0.05,-0.035,0.49,0.14,0.0,0.0,0.0,1.59,0.0,0.5,0.63,0.29,0.1,0.26,0.0,0.0,1.0,0.81,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.183965824950018,17.607100840286137,19.749683541768505
7481,299.2,0.98,1,0.076,0.329,0.085,-0.054,-0.039,0.32,0.04,0.0,0.0,0.0,1.93,0.0,0.52,0.6,0.27,0.13,0.29,0.0,0.0,0.96,0.88,0.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22191922403305575,16.51484180971771,20.29876843554805
7482,299.24,0.98,1,0.096,0.334,0.078,-0.057,-0.039,0.17,0.04,0.0,0.0,0.0,2.05,0.0,0.65,0.56,0.26,0.26,0.37,0.0,0.0,0.81,0.84,0.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2139421610329571,17.223530416264882,20.24277648940494
7483,299.28,0.98,1,0.109,0.328,0.076,-0.058,-0.045,0.05,0.0,0.0,0.0,0.0,2.09,0.0,0.67,0.46,0.2,0.32,0.55,0.0,0.0,0.5,0.72,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2090203518772128,18.601075237738414,19.88164983093702
7484,299.32,0.98,1,0.118,0.333,0.079,-0.06,-0.055,0.02,0.0,0.0,0.0,0.0,1.89,0.0,0.74,0.3,0.09,0.31,0.66,0.0,0.03,0.23,0.55,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2135670753071283,18.606719216455023,19.535864454894096
7485,299.36,0.98,1,0.124,0.332,0.073,-0.072,-0.051,0.02,0.09,0.0,0.0,0.0,1.68,0.0,0.71,0.22,0.0,0.18,0.67,0.0,0.06,0.09,0.34,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21566724381341595,18.809572031282325,19.436563482261946
7486,299.4,0.98,1,0.123,0.318,0.079,-0.077,-0.05,0.03,0.09,0.0,0.0,0.0,1.56,0.0,0.79,0.15,0.0,0.16,0.69,0.0,0.11,0.04,0.35,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.230745506155837,19.20234360696613,20.03247363657328
7487,299.44,0.98,1,0.136,0.331,0.083,-0.083,-0.051,0.06,0.09,0.0,0.0,0.0,1.46,0.0,0.81,0.17,0.0,0.15,0.81,0.0,0.13,0.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22507765813192554,19.004210059878837,19.52434377898512
7488,299.48,0.98,1,0.125,0.309,0.084,-0.081,-0.052,0.07,0.0,0.0,0.0,0.0,1.66,0.0,0.84,0.11,0.0,0.23,0.95,0.0,0.1,0.16,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24100554843855038,19.10942175995905,20.209403751719062
7489,299.52,0.98,1,0.14,0.334,0.09,-0.088,-0.054,0.08,0.07,0.0,0.01,0.0,1.63,0.0,0.85,0.12,0.0,0.33,1.17,0.0,0.17,0.21,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2392207023023869,18.527007313648905,20.617710833164764
7490,299.56,0.98,1,0.147,0.351,0.089,-0.094,-0.052,0.1,0.22,0.0,0.05,0.0,1.54,0.0,0.89,0.11,0.0,0.41,1.35,0.0,0.24,0.18,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22493053909264824,18.346116755324495,20.80624906127969
7491,299.6,0.98,1,0.149,0.337,0.092,-0.097,-0.056,0.13,0.32,0.0,0.19,0.0,1.48,0.0,0.96,0.16,0.0,0.43,1.42,0.0,0.37,0.22,0.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24362168628669584,18.85205559083695,21.005237442123903
7492,299.64,0.98,1,0.152,0.346,0.09,-0.104,-0.058,0.1,0.34,0.0,0.19,0.0,1.52,0.0,0.92,0.18,0.0,0.32,1.32,0.0,0.41,0.24,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23586523943501886,18.768324379123506,20.949701668520426
7493,299.68,0.98,1,0.147,0.349,0.089,-0.112,-0.061,0.04,0.2,0.0,0.18,0.0,1.63,0.0,0.93,0.23,0.0,0.2,1.27,0.0,0.44,0.21,0.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2387228460356475,19.98124120268817,21.114923632350642
7494,299.72,0.98,1,0.151,0.334,0.08,-0.109,-0.063,0.0,0.1,0.0,0.11,0.0,1.55,0.0,0.91,0.26,0.0,0.19,1.29,0.0,0.45,0.09,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2410010128260418,20.09004728715191,21.891550881561542
7495,299.76,0.98,1,0.15,0.331,0.079,-0.107,-0.068,0.01,0.0,0.0,0.32,0.0,1.43,0.0,1.02,0.24,0.0,0.16,1.3,0.0,0.37,0.05,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23870152333952616,19.822462006521842,21.783020910792008
7496,299.8,0.98,1,0.152,0.317,0.076,-0.108,-0.074,0.01,0.0,0.0,0.32,0.0,1.54,0.0,1.01,0.22,0.0,0.26,1.2,0.0,0.33,0.08,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26334898734792345,19.250194804209258,22.031114361284676
7497,299.84,0.98,1,0.159,0.336,0.078,-0.107,-0.076,0.04,0.09,0.0,0.25,0.0,1.58,0.0,1.03,0.2,0.0,0.21,1.14,0.0,0.26,0.08,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2377512095754259,19.686035659827507,21.2143819141637
7498,299.88,0.98,1,0.154,0.328,0.077,-0.105,-0.076,0.03,0.09,0.0,0.04,0.0,1.65,0.0,0.96,0.18,0.0,0.26,1.13,0.0,0.25,0.06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2540313903791791,19.177069640588993,21.811235636708027
7499,299.92,0.98,1,0.155,0.334,0.079,-0.108,-0.075,0.12,0.09,0.0,0.0,0.0,1.59,0.0,0.97,0.14,0.0,0.19,1.08,0.0,0.19,0.03,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24994101515295886,19.547889911701553,21.40327077808432
7500,299.96,0.98,1,0.11,0.375,0.074,-0.093,-0.075,0.26,0.0,0.0,0.0,0.0,1.71,0.0,1.0,0.13,0.0,0.19,0.95,0.0,0.14,0.1,0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20715549981783404,18.638669480410787,20.995475703112668
7501,300.0,0.98,1,0.108,0.378,0.076,-0.101,-0.074,0.32,0.0,0.0,0.0,0.0,1.78,0.0,1.06,0.16,0.0,0.13,0.75,0.0,0.06,0.13,0.04,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21266299611944056,18.304371062672388,20.37964670940121
7502,300.04,0.98,1,0.104,0.372,0.081,-0.101,-0.074,0.3,0.0,0.0,0.0,0.0,1.89,0.0,1.09,0.15,0.0,0.11,0.65,0.0,0.0,0.27,0.02,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21717056075003888,18.001111076819672,19.900753754569152
7503,300.08,0.98,1,0.108,0.368,0.073,-0.095,-0.07,0.25,0.0,0.0,0.0,0.0,1.75,0.0,1.14,0.16,0.0,0.13,0.6,0.0,0.0,0.24,0.04,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21694614349340416,18.301092863542284,20.080836635957173
7504,300.12,0.98,1,0.098,0.364,0.071,-0.095,-0.067,0.33,0.0,0.0,0.0,0.0,1.8,0.0,1.18,0.16,0.0,0.18,0.65,0.0,0.0,0.27,0.02,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172763584283092,17.70451919708642,20.518284528683274
7505,300.16,0.98,1,0.104,0.357,0.073,-0.098,-0.065,0.37,0.0,0.0,0.0,0.0,1.77,0.0,1.16,0.24,0.05,0.22,0.67,0.0,0.0,0.2,0.02,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22554785740820033,17.00264685276972,19.126944345608376
7506,300.2,0.98,1,0.105,0.34,0.067,-0.095,-0.065,0.45,0.0,0.0,0.0,0.0,1.85,0.0,1.14,0.23,0.05,0.28,0.76,0.0,0.02,0.17,0.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23330961012495485,15.805062480104231,18.95257238477138
7507,300.24,0.98,1,0.111,0.345,0.073,-0.093,-0.068,0.45,0.0,0.0,0.01,0.0,1.82,0.0,1.19,0.23,0.05,0.28,0.79,0.0,0.05,0.16,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021807204908746,15.905030650709318,19.11570035337444
7508,300.28,0.98,1,0.116,0.353,0.077,-0.089,-0.07,0.43,0.0,0.0,0.01,0.0,2.0,0.0,1.25,0.21,0.0,0.37,0.84,0.0,0.06,0.11,0.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23811686645956073,15.807909412695865,18.995262567282275
7509,300.32,0.98,1,0.11,0.359,0.079,-0.088,-0.07,0.22,0.0,0.0,0.01,0.0,2.19,0.0,1.2,0.25,0.0,0.32,0.86,0.0,0.08,0.06,0.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094375824262287,16.61083983427703,18.718172987767698
7510,300.36,0.98,1,0.129,0.34,0.074,-0.097,-0.068,0.08,0.0,0.0,0.0,0.0,2.16,0.0,1.15,0.27,0.12,0.29,0.96,0.0,0.11,0.01,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118696161769854,16.019987515600633,19.091883092036863
7511,300.4,0.98,1,0.158,0.329,0.08,-0.103,-0.073,0.0,0.0,0.0,0.0,0.0,2.11,0.0,1.17,0.3,0.15,0.29,1.02,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24132383899358031,18.12236187697389,19.262917743685573
7512,300.44,0.98,1,0.157,0.337,0.078,-0.1,-0.076,0.0,0.0,0.0,0.0,0.0,2.09,0.0,1.2,0.3,0.18,0.22,1.01,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23229411981988446,18.154062906137476,18.681809334216002
7513,300.48,0.98,1,0.158,0.331,0.073,-0.096,-0.08,0.0,0.0,0.0,0.0,0.0,2.31,0.0,1.12,0.34,0.16,0.23,0.97,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23260990863211561,18.469434208984406,18.754199529705488
7514,300.52,0.98,1,0.154,0.336,0.066,-0.101,-0.076,0.0,0.0,0.0,0.0,0.0,2.34,0.0,1.05,0.39,0.14,0.13,0.92,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2309544642659427,19.094763680129688,18.655026132385874
7515,300.56,0.98,1,0.147,0.314,0.058,-0.087,-0.085,0.0,0.0,0.0,0.0,0.0,2.32,0.0,1.07,0.51,0.19,0.22,0.89,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2290532581770206,19.184629264075056,18.681809334216002
7516,300.6,0.98,1,0.152,0.324,0.063,-0.086,-0.092,0.0,0.0,0.0,0.0,0.0,2.32,0.0,1.03,0.56,0.17,0.24,0.73,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23571201616236187,19.12694434560836,18.28578683021338
7517,300.64,0.98,1,0.163,0.318,0.054,-0.089,-0.093,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.98,0.6,0.32,0.22,0.68,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23507539191071908,19.276151068094393,17.65672676347446
7518,300.68,0.98,1,0.167,0.31,0.053,-0.086,-0.094,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.85,0.57,0.36,0.18,0.66,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23988739141673246,19.177069640588993,16.985287751463076
7519,300.72,0.98,1,0.143,0.318,0.044,-0.084,-0.091,0.14,0.0,0.0,0.0,0.0,1.46,0.0,0.87,0.67,0.42,0.17,0.68,0.0,0.0,0.05,0.0,0.46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21817136512735957,17.40402252354318,17.790165822723527
7520,300.76,0.98,1,0.107,0.388,0.032,-0.104,-0.087,0.35,0.18,0.0,0.0,0.0,1.02,0.0,0.91,0.76,0.42,0.19,0.56,0.0,0.0,0.17,0.0,1.08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20273416144390444,16.2111073033276,19.56041921841154
7521,300.8,0.98,1,0.044,0.404,0.027,-0.093,-0.085,0.48,0.22,0.0,0.0,0.0,0.56,0.0,0.91,0.82,0.47,0.12,0.52,0.0,0.0,0.17,0.0,1.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17677050598518174,17.066048165876012,24.61097316239239
7522,300.84,0.98,1,0.055,0.372,0.011,-0.085,-0.078,0.42,0.27,0.0,0.0,0.0,0.78,0.0,0.87,0.74,0.58,0.09,0.49,0.0,0.0,0.2,0.0,1.39,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17124593553460582,16.037767924496226,20.7171426601256
7523,300.88,0.98,1,0.105,0.313,0.017,-0.08,-0.08,0.21,0.08,0.0,0.0,0.0,1.02,0.0,0.81,0.71,0.57,0.06,0.58,0.0,0.0,0.17,0.0,0.93,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19329029197523873,17.60113632695335,19.547889911701553
7524,300.92,0.98,1,0.136,0.316,0.031,-0.088,-0.08,0.08,0.04,0.0,0.0,0.0,1.54,0.0,0.91,0.69,0.52,0.06,0.46,0.0,0.0,0.24,0.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21474097800035005,15.432433379088206,18.01887898843871
7525,300.96,0.98,1,0.148,0.307,0.031,-0.089,-0.08,0.0,0.0,0.0,0.1,0.05,1.91,0.0,0.98,0.76,0.47,0.0,0.4,0.0,0.0,0.23,0.0,0.3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18079293363947208,15.501290268877622,17.71327186038776
7526,301.0,0.98,1,0.142,0.3,0.042,-0.078,-0.082,0.0,0.0,0.0,0.1,0.07,2.09,0.0,1.04,0.77,0.5,0.02,0.21,0.0,0.0,0.22,0.0,0.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014730325527746,16.714664220378506,19.1049731745428
7527,301.04,0.98,1,0.143,0.299,0.047,-0.084,-0.08,0.0,0.0,0.0,0.1,0.12,2.14,0.0,0.94,0.83,0.42,0.02,0.12,0.0,0.0,0.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20633736177857998,17.214238292762236,18.13394606807905
7528,301.08,0.98,1,0.148,0.309,0.048,-0.079,-0.078,0.08,0.0,0.0,0.0,0.11,2.24,0.0,1.02,0.83,0.31,0.02,0.01,0.0,0.0,0.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22205288420539726,17.283807450906004,18.555861607588984
7529,301.12,0.98,1,0.146,0.317,0.057,-0.08,-0.075,0.08,0.0,0.0,0.0,0.13,2.31,0.0,1.02,0.85,0.24,0.1,0.0,0.0,0.0,0.4,0.01,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21419627428511648,17.681911661356217,19.513328778042837
7530,301.16,0.98,1,0.138,0.328,0.061,-0.087,-0.071,0.08,0.0,0.0,0.0,0.08,2.15,0.0,1.05,0.87,0.31,0.1,0.0,0.0,0.0,0.61,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21029831959911527,17.44849563716033,18.806647760831623
7531,301.2,0.98,1,0.135,0.32,0.058,-0.082,-0.07,0.0,0.0,0.0,0.0,0.08,1.85,0.0,1.0,0.92,0.31,0.1,0.0,0.0,0.0,0.75,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21614975576585674,18.080099557248023,19.005525512334653
7532,301.24,0.98,1,0.127,0.334,0.062,-0.088,-0.069,0.0,0.0,0.0,0.0,0.05,1.74,0.0,0.95,0.98,0.31,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20844229633318853,17.68191166135598,19.448650338776677
7533,301.28,0.98,1,0.136,0.328,0.069,-0.087,-0.076,0.0,0.0,0.0,0.0,0.06,1.84,0.0,0.97,1.02,0.36,0.0,0.02,0.0,0.0,0.71,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21678968986958064,18.10000000000001,19.064626930522493
7534,301.32,0.98,1,0.141,0.333,0.07,-0.088,-0.08,0.03,0.0,0.0,0.0,0.03,1.95,0.0,0.97,1.04,0.39,0.01,0.07,0.0,0.0,0.66,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21193873886233872,17.890779748238984,19.54788991170157
7535,301.36,0.98,1,0.127,0.324,0.067,-0.082,-0.081,0.03,0.0,0.0,0.0,0.01,2.01,0.0,0.96,1.04,0.4,0.01,0.11,0.0,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201923746997873,18.431766057543104,19.1637678967368
